Date,AAPL,AMZN,CVX,GS,JNJ,JPM,MSFT,NVDA,PFE,PG,SPY,XOM
2018-01-02,40.341880798339844,59.45050048828125,90.32743072509766,214.2659454345703,111.35301971435547,86.34089660644531,79.05036163330078,4.928533554077148,24.229598999023438,73.34204864501953,237.208251953125,58.97088623046875
2018-01-03,40.3348503112793,60.209999084472656,90.98587036132812,212.2714080810547,112.41670227050781,86.42884826660156,79.41827392578125,5.25290060043335,24.409130096435547,73.25304412841797,238.70863342285156,60.129066467285156
2018-01-04,40.522212982177734,60.47949981689453,90.70268249511719,215.23809814453125,112.40873718261719,87.66702270507812,80.11727142333984,5.280589580535889,24.462316513061523,73.77083587646484,239.71466064453125,60.21229553222656
2018-01-05,40.983577728271484,61.457000732421875,90.55400085449219,214.14031982421875,113.33646392822266,87.10424041748047,81.1105728149414,5.325337886810303,24.508867263793945,73.81937408447266,241.3121337890625,60.163753509521484
2018-01-08,40.831356048583984,62.34349822998047,91.0000228881836,211.03106689453125,113.48042297363281,87.23284912109375,81.19335174560547,5.488509654998779,24.236248016357422,74.20772552490234,241.75341796875,60.43423080444336
2018-01-09,40.8266716003418,62.6349983215332,90.51151275634766,212.81619262695312,115.27991485595703,87.6750717163086,81.13816833496094,5.487026691436768,24.209657669067383,73.66567993164062,242.30068969726562,60.177616119384766
2018-01-10,40.817291259765625,62.71649932861328,91.09207916259766,213.1429901123047,115.14395141601562,88.63985443115234,80.770263671875,5.530043601989746,24.249547958374023,73.19642639160156,241.92999267578125,59.699092864990234
2018-01-11,41.04914093017578,63.83399963378906,93.86039733886719,213.81341552734375,115.7997817993164,89.11421203613281,81.00939178466797,5.539934158325195,24.309391021728516,72.93750762939453,243.69508361816406,60.2885856628418
2018-01-12,41.473026275634766,65.26000213623047,94.58963775634766,215.40574645996094,116.57554626464844,90.58549499511719,82.40736389160156,5.512738227844238,24.29609489440918,72.50062561035156,245.28366088867188,60.6977653503418
2018-01-16,41.26226043701172,65.24299621582031,93.46391296386719,216.6041259765625,117.4553451538086,90.26392364501953,81.25775146484375,5.441781044006348,24.33599281311035,72.99414825439453,244.44525146484375,60.31632995605469
2018-01-17,41.94377136230469,64.75,93.7116928100586,212.57313537597656,117.55127716064453,90.8427734375,82.90403747558594,5.55575704574585,24.721641540527344,73.78704833984375,246.7752227783203,61.030670166015625
2018-01-18,41.981224060058594,64.66600036621094,93.16653442382812,210.32711791992188,117.5032958984375,91.05987548828125,82.86724090576172,5.548834800720215,24.595308303833008,73.51800537109375,246.36045837402344,60.6353759765625
2018-01-19,41.79387664794922,64.72899627685547,92.96119689941406,214.64309692382812,117.85517883300781,90.85884094238281,82.77527618408203,5.6890130043029785,24.56205940246582,74.24353790283203,247.48133850097656,60.441165924072266
2018-01-22,41.45196533203125,66.3655014038086,93.85328674316406,219.1686248779297,118.47901916503906,91.92012786865234,84.25603485107422,5.77752161026001,24.555410385131836,74.91206359863281,249.49363708496094,61.20404052734375
2018-01-23,41.461326599121094,68.12699890136719,92.76297760009766,217.97019958496094,113.43245697021484,91.82364654541016,84.52274322509766,5.906574249267578,24.48227310180664,72.59677124023438,250.02313232421875,61.23872375488281
2018-01-24,40.8009033203125,67.87550354003906,93.02493286132812,222.65489196777344,113.6243896484375,92.9974594116211,84.44915771484375,5.829686164855957,24.555410385131836,71.99351501464844,249.92605590820312,61.398250579833984
2018-01-25,40.07257080078125,68.89749908447266,92.50100708007812,225.46241760253906,115.48784637451172,93.0215835571289,84.91822052001953,5.843284606933594,24.7548828125,72.01795959472656,250.0319366455078,61.287254333496094
2018-01-26,40.16625213623047,70.10250091552734,92.88333892822266,224.7164764404297,116.23165130615234,93.52007293701172,86.50934600830078,6.0158514976501465,25.938438415527344,71.52066802978516,252.92691040039062,61.724185943603516
2018-01-29,39.334861755371094,70.88400268554688,90.96464538574219,228.35366821289062,114.91200256347656,93.42359161376953,86.38057708740234,6.102877616882324,25.945085525512695,70.81140899658203,251.24993896484375,61.0376091003418
2018-01-30,39.10300827026367,71.89099884033203,88.66362762451172,225.3870086669922,113.91231536865234,92.54725646972656,85.29531860351562,6.000770092010498,25.13389015197754,70.8847885131836,248.67283630371094,60.1845588684082
2018-01-31,39.21074676513672,72.54450225830078,88.74856567382812,224.50704956054688,110.5212631225586,92.9974594116211,87.38310241699219,6.076918125152588,24.628551483154297,70.38748168945312,248.79638671875,60.545196533203125
2018-02-01,39.292701721191406,69.5,88.90435028076172,228.14414978027344,111.98486328125,93.96224975585938,86.69328308105469,5.9458842277526855,24.715795516967773,69.98802947998047,248.51394653320312,61.772735595703125
2018-02-02,37.58778762817383,71.49749755859375,83.95535278320312,217.9282684326172,110.11334228515625,91.87992095947266,84.4123764038086,5.773319721221924,24.568153381347656,68.68365478515625,243.1038055419922,58.62411880493164
2018-02-05,36.64868927001953,69.5,79.73567962646484,208.768310546875,104.28298950195312,87.47406005859375,80.93582153320312,5.283308506011963,23.266263961791992,66.08303833007812,232.93661499023438,55.28824234008789
2018-02-06,38.1802978515625,72.14199829101562,82.96414947509766,216.80531311035156,105.43468475341797,90.13526153564453,83.9985122680664,5.577017307281494,23.67561912536621,67.1591567993164,237.5260009765625,54.338104248046875
2018-02-07,37.362972259521484,70.83899688720703,81.62603759765625,215.46438598632812,105.10674285888672,90.74630737304688,82.41656494140625,5.656627178192139,23.474294662475586,66.71893310546875,236.23744201660156,53.36022186279297
2018-02-08,36.334869384765625,67.5250015258789,79.50911712646484,206.4552459716797,101.05986022949219,86.73438262939453,78.18584442138672,5.377749443054199,22.568342208862305,65.39825439453125,227.3763885498047,52.75685119628906
2018-02-09,36.779296875,66.9800033569336,80.35867309570312,208.92758178710938,103.5951919555664,88.47100067138672,81.10136413574219,5.7377166748046875,22.92401123046875,65.15367126464844,230.7919464111328,53.09315490722656
2018-02-12,38.26072311401367,69.3115005493164,80.69855499267578,212.1624298095703,104.18700408935547,89.8377914428711,81.97510528564453,5.637589931488037,23.259553909301758,66.30316925048828,234.18101501464844,53.54155349731445
2018-02-13,38.64399719238281,70.72550201416016,80.21003723144531,214.14862060546875,103.93909454345703,90.3925552368164,82.61892700195312,5.751313209533691,23.44745445251465,66.44172668457031,234.7634735107422,53.45747375488281
2018-02-14,39.35649490356445,72.55249786376953,80.45073699951172,220.0569305419922,103.70714569091797,92.48291778564453,83.9125747680664,5.968628883361816,23.615224838256836,65.77326202392578,237.93190002441406,53.569580078125
2018-02-15,40.67802810668945,73.08799743652344,80.46505737304688,224.3310546875,104.9548110961914,92.86884307861328,85.62203979492188,6.094223976135254,23.964181900024414,67.18358612060547,240.96800231933594,53.39441680908203
2018-02-16,40.54635238647461,72.43450164794922,80.1861801147461,224.2808074951172,106.49036407470703,92.20152282714844,85.01220703125,6.028460502624512,24.333280563354492,67.33851623535156,241.03860473632812,53.625614166259766
2018-02-20,40.40995788574219,73.4175033569336,79.35670471191406,221.99282836914062,104.66687774658203,92.22562408447266,85.67752075195312,6.158010482788086,24.165508270263672,66.3113021850586,239.52935791015625,53.072113037109375
2018-02-21,40.226539611816406,74.14600372314453,77.98379516601562,220.744140625,103.89906311035156,92.6115493774414,84.54094696044922,5.970856189727783,23.997737884521484,65.41455841064453,238.33786010742188,52.46958923339844
2018-02-22,40.56280517578125,74.26699829101562,78.5772933959961,219.09323120117188,103.89906311035156,92.44271087646484,84.7627182006836,5.990397930145264,23.984317779541016,65.9037094116211,238.6468048095703,53.14920425415039
